path,boundary,retention_class,is_product_runtime,artifact_profiles,removable,removal_condition
modules/adlift/infrastructure/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/adlift/infrastructure/causal_adapters.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/adlift/infrastructure/repositories.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/adlift/tests/test_adlift_production_execution.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
modules/adlift/tests/test_odp_cap_adlift_report_001_acceptance.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
modules/adlift/tests/test_statsmodels_did_and_challengers.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
modules/adlift/workers/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/adlift/workers/incrementality_worker.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/avm/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/avm/application/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/avm/application/outcome_calibration.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/avm/application/production.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/avm/application/valuation.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/avm/domain/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/avm/domain/liquidity.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/avm/domain/outcome.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/avm/domain/valuation.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/avm/infrastructure/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/avm/infrastructure/lifelines_survival.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/avm/infrastructure/repositories.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/avm/tests/test_avm_production_execution.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
modules/avm/tests/test_lifelines_liquidity_survival.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
modules/avm/workers/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/avm/workers/valuation_worker.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/dealroom/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/dealroom/application/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/dealroom/application/outcome_audit.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/dealroom/domain/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/dealroom/domain/confidential_access.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/dealroom/tests/__init__.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
modules/dealroom/tests/test_confidential_access_audit.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
modules/external_data/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/external_data/application/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/external_data/application/assisted_intake.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/external_data/application/external_contracts.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/external_data/application/ingestion_service.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/external_data/application/ingestion_store.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/external_data/application/listing_feed_adapter.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/external_data/application/listing_feed_store.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/external_data/application/source_snapshots.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/external_data/application/xlsx_import.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/external_data/connectors/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/external_data/connectors/external.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/external_data/connectors/provider_connectivity.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/external_data/connectors/provider_registry.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/external_data/connectors/store_opening.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/external_data/geo/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/external_data/geo/pipeline.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/external_data/providers/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/external_data/providers/live.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/external_data/providers/provider_mock.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/external_data/providers/taiwan_real_estate.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/external_data/providers/weather_demographics.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/external_data/security/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/external_data/security/assisted_listing_retrieval.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/external_data/workers/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/external_data/workers/scheduled_fetch.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/forecastops/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/forecastops/application/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/forecastops/application/forecasting.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/forecastops/application/production_model.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/forecastops/domain/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/forecastops/domain/forecasting.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/forecastops/infrastructure/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/forecastops/infrastructure/forecast_engines.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/forecastops/infrastructure/repositories.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/forecastops/model_contract.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/forecastops/runtime.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/forecastops/tests/test_forecastops_production_runtime.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
modules/forecastops/tests/test_oss_forecast_engines.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
modules/forecastops/workers/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/forecastops/workers/forecast_worker.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/heatzone/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/heatzone/domain/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/heatzone/domain/scoring.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/heatzone/infrastructure/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/heatzone/infrastructure/repositories.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/heatzone/workers/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/heatzone/workers/scoring_worker.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/integration/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/integration/application/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/integration/application/identity_resolution.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/integration/application/internal_contracts.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/integration/application/mapping.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/integration/connectors/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/integration/connectors/base.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/integration/domain/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/integration/domain/contracts.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/integration/workers/geocode_worker.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/intervention/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/intervention/application/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/intervention/application/workflow.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/intervention/domain/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/intervention/domain/lifecycle.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/intervention/infrastructure/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/intervention/infrastructure/repositories.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/intervention/workers/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/intervention/workers/observation_worker.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/learninghub/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/learninghub/application/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/learninghub/application/monitor.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/learninghub/application/release.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/learninghub/domain/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/learninghub/domain/dataset_snapshot.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/learninghub/domain/feature_registry.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/learninghub/domain/inference.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/learninghub/domain/monitoring.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/learninghub/infrastructure/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/learninghub/infrastructure/evidently_monitor.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/learninghub/infrastructure/mlflow_adapter.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/learninghub/infrastructure/repositories.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/learninghub/runtime.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/learninghub/tests/test_learninghub_production_runtime.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
modules/learninghub/tests/test_mlflow_adapter.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
modules/learninghub/workers/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/learninghub/workers/release_worker.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/listing/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/listing/application/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/listing/application/assignment_sla.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/listing/application/identity_commands.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/listing/application/intake_authorization.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/listing/application/intake_privacy.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/listing/application/intake_workflow.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/listing/application/pipeline.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/listing/application/promotion.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/listing/domain/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/listing/domain/identity_graph.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/listing/domain/intake_states.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/listing/domain/models.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/listing/infrastructure/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/listing/infrastructure/repositories.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/netplan/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/netplan/application/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/netplan/application/planning.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/netplan/application/production.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/netplan/domain/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/netplan/domain/planning.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/netplan/infrastructure/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/netplan/infrastructure/repositories.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/netplan/tests/test_netplan_production_execution.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
modules/netplan/workers/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/netplan/workers/solver_worker.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/notifications/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/notifications/application/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/notifications/application/service.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/notifications/domain/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/notifications/domain/authority.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/notifications/domain/models.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/notifications/infrastructure/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/notifications/infrastructure/adapters.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/notifications/infrastructure/repositories.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/opsboard/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/opsboard/application/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/opsboard/application/governance.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/opsboard/application/growth.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/opsboard/application/network_listings.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/opsboard/application/network_rebalance.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/opsboard/application/network_reviews.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/opsboard/application/network_scoring.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/opsboard/application/operator_live_repository.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/opsboard/application/operator_state.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/opsboard/application/shell.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/opsboard/application/store_ops.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/opsboard/application/user_role_management.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/opsboard/audit/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/opsboard/audit/application/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/opsboard/audit/application/evidence_export.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/opsboard/audit/domain/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/opsboard/audit/domain/evidence.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/opsboard/audit/evidence_store.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/opsboard/audit/infrastructure/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/opsboard/auth/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/opsboard/auth/boundary.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/opsboard/auth/claims.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/opsboard/auth/config.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/opsboard/auth/errors.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/opsboard/auth/jwks.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/opsboard/auth/jwt.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/opsboard/auth/service_identity.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/opsboard/domain/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/opsboard/domain/r4_dtos.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/opsboard/infrastructure/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/opsboard/infrastructure/seed_data.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/opsboard/persistence/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/priceops/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/priceops/application/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/priceops/application/pricing.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/priceops/domain/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/priceops/domain/pricing.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/priceops/infrastructure/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/priceops/infrastructure/oss_optimizer.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/priceops/infrastructure/repositories.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/priceops/tests/test_priceops_production_execution.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
modules/priceops/workers/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/priceops/workers/optimizer_worker.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/sitescore/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/sitescore/application/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/sitescore/application/reporting.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/sitescore/domain/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/sitescore/domain/scoring.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/sitescore/infrastructure/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/sitescore/infrastructure/repositories.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/sitescore/runtime.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/sitescore/tests/test_sitescore_production_runtime.py,verification,verification_only,false,engineering,true,The corresponding maintained code and its support obligation have been removed.
modules/sitescore/workers/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
modules/sitescore/workers/scoring_worker.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
pipelines/data_quality/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
pipelines/data_quality/gates.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
pipelines/features/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
pipelines/features/model_features.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
pipelines/orchestration/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
pipelines/orchestration/dagster_training.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
pipelines/quality/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
pipelines/quality/great_expectations_gate.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
pipelines/training/__init__.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
pipelines/training/model_training.py,product_system,product_required,true,engineering;operations;production,false,Product capability is retired through a product migration.
scripts/ai_status.py,development_platform_system,development_only,false,engineering,true,The internal development platform is retired or moved to its own repository.
scripts/apply_branch_protection.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/build_validate_assisted_listing_intake_openapi.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/chaos/assisted_listing_intake/__init__.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/chaos/assisted_listing_intake/run.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/check_config_wiring.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/check_pr_merge_eligibility.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/data_platform/__init__.py,product_operations_tooling,operations_required,false,engineering;operations,conditional,"Deployment, migration, recurring-job, and rollback support windows have ended."
scripts/data_platform/backfill.py,product_operations_tooling,operations_required,false,engineering;operations,conditional,"Deployment, migration, recurring-job, and rollback support windows have ended."
scripts/deployment/cloud_run_job_entrypoint.py,product_operations_tooling,operations_required,false,engineering;operations,conditional,"Deployment, migration, recurring-job, and rollback support windows have ended."
scripts/deployment/cloud_run_traffic.py,product_operations_tooling,operations_required,false,engineering;operations,conditional,"Deployment, migration, recurring-job, and rollback support windows have ended."
scripts/deployment/cloud_scheduler_trigger.py,product_operations_tooling,operations_required,false,engineering;operations,conditional,"Deployment, migration, recurring-job, and rollback support windows have ended."
scripts/deployment/validate_cloud_run_live_deployment.py,product_operations_tooling,operations_required,false,engineering;operations,conditional,"Deployment, migration, recurring-job, and rollback support windows have ended."
scripts/e2e/_release_target.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/e2e/_support.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/e2e/check_external_proof_acceptance_readiness.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/e2e/check_external_proof_closeout_queue.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/e2e/check_external_proof_fleet_notifications.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/e2e/check_external_proof_fleet_pickup_board.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/e2e/check_external_proof_followup_workflow.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/e2e/check_external_proof_handback_artifact.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/e2e/check_external_proof_handback_bundle.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/e2e/check_external_proof_handback_status_board.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/e2e/check_external_proof_handback_template.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/e2e/check_external_proof_issue_handback_scan.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/e2e/check_external_proof_issue_sync.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/e2e/check_external_proof_live_blockers.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/e2e/check_live_e2e_gate.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/e2e/check_live_production_data.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/e2e/check_product_closeout_action.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/e2e/check_product_closeout_action_matrix.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/e2e/check_product_closeout_fleet_notification.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/e2e/check_product_closeout_pickup_board.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/e2e/check_product_closeout_queue.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/e2e/check_product_go_no_go.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
scripts/e2e/check_product_grade_ci_gates.py,development_delivery_tooling,delivery_only,false,engineering,true,"The product will no longer be built, secured, released, or maintained from this repository."
